sentence1	sentence2	label
Blue-chip Dow Jones Industrial Average memudahkan 44 poin, atau 0,47 persen, menjadi 9.543, setelah mencetak lima sesi ke atas berturut-turut.	Dow Jones Industrial Average .DJI naik 18,25 poin, atau 0,19 persen, menjadi 9.586,71.	0
Indeks komposit NASDAQ beringsut naik 1,28, atau 0,1 persen, menjadi 1.766,60, menyusul kemenangan mingguan 3,7 persen.	NASDAQ COMPOSIT INDEX yang dilacak.	0
Dokter yang melanggar larangan itu akan dikenakan denda dan hingga dua tahun penjara.	Dokter yang melakukan prosedur akan menghadapi dua tahun penjara, di bawah RUU itu.	1
500 Saham Indeks Standar & Miskin berjangka turun 4,40 poin menjadi 983,50, sementara Nasdaq Futures turun 6,5 poin menjadi 1.206,50.	Indeks 500 Standard & Poor naik 1,75 poin, atau 0,18 persen, menjadi 977,68.	0
Sebagai contoh, kata Anhalt, anak-anak biasanya memperlakukan botol soda 20 ons sebagai satu porsi, meskipun sebenarnya mengandung 2 ½ porsi 8 ons.	Anhalt mengatakan anak-anak biasanya memperlakukan botol soda 20 ons sebagai satu porsi, sementara itu sebenarnya mengandung 2,5.	1
Hasil pada catatan 3 persen matang pada 2008 turun 22 basis poin menjadi 2,61 persen.	Hasil turun 2 basis poin menjadi 1,41 persen, setelah mencapai 1,4 persen pada 8 Mei, terendah sejak 12 Maret.	0
Pendapat Kline ditangani secara khusus dengan penyedia aborsi, tetapi juga akan berlaku untuk dokter yang menyediakan layanan lain, seperti perawatan prenatal, kepada anak hamil di bawah 16 tahun.	Pendapat Kline ditangani secara khusus dengan penyedia aborsi, tetapi kemudian kantornya mengatakan itu juga akan berlaku untuk dokter yang menyediakan layanan seperti perawatan prenatal untuk gadis hamil di bawah 16 tahun.	1
Badan Energi Atom Internasional PBB meminta informasi tentang tuduhan setelah dokumen itu diterbitkan, tetapi Inggris tidak memberikan, kata para pejabat AS.	Badan Energi Atom Internasional meminta informasi tentang pernyataan uranium setelah dokumen London diterbitkan, tetapi Inggris tidak memberikan, kata para pejabat AS.	1
"Enam belas hari kemudian, ketika udara super panas dari masuknya kembali ke sayap yang rusak, ""tidak ada kemungkinan untuk kelangsungan hidup kru,"" kata dewan itu."	"Enam belas hari kemudian, ketika udara yang sangat panas dari entruttle masuk kembali ke sayap yang rusak, ""tidak ada kemungkinan untuk bertahan hidup kru,"" kata dewan itu."	1
"""Dunia bebas dan mereka yang mencintai kebebasan dan perdamaian harus berurusan dengan keras dengan Hamas dan para pembunuh,"" katanya kepada wartawan ketika ia muncul dari kebaktian gereja."	"""Jelas bahwa dunia bebas, mereka yang mencintai kebebasan dan kedamaian, harus berurusan dengan keras dengan Hamas dan para pembunuh,"" katanya."	1
Tekanan akan meningkat hari ini, dengan cakupan nasional dari babak final yang direncanakan oleh ESPN dan kata-kata yang bahkan lebih sulit.	Tekanan mungkin meningkat hari ini, dengan cakupan nasional dari babak final yang direncanakan oleh ESPN, jaringan olahraga kabel.	0
"Powell membalas: ""Dia menuduh presiden tindakan menggelikan,"" katanya."	Jika demikian, kata Powell, dia memanggil Presiden juga menggelikan.	1
Keputusan untuk mengeluarkan panduan baru telah didorong oleh intelijen yang disahkan ke Inggris oleh FBI dalam briefing rahasia pada akhir Juli.	Keputusan Scotland Yard untuk mengeluarkan panduan baru telah didorong oleh intelijen baru yang disahkan ke Inggris oleh FBI pada akhir Juli.	1
Memo tentang melindungi penjualan Windows dan perangkat lunak desktop lainnya menyebutkan Linux, pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.	Memo tersebut secara khusus menyebutkan Linux, pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.	1
Tidak dapat menemukan rumah untuknya, seorang hakim mengatakan kepada otoritas kesehatan mental bahwa mereka perlu menemukan perumahan dan perawatan yang diawasi untuk Devries di suatu tempat di California.	Hakim telah mengatakan kepada Departemen Kesehatan Mental Negara Bagian untuk menemukan perumahan dan perawatan yang diawasi untuk Devries di suatu tempat di California.	1
Juga Selasa, Amerika Serikat juga membebaskan lebih banyak tahanan perang Irak, dan para pejabat mengumumkan bahwa semua akan segera dilepaskan.	Sementara itu di Irak selatan, Amerika Serikat membebaskan lebih banyak tahanan perang Irak, dan para pejabat mengumumkan bahwa semua akan segera dilepaskan.	1
Keputusan itu datang setahun setelah Whipple mengakhiri pengawasan federal atas keseimbangan rasial, fasilitas, anggaran, dan bus distrik.	Keputusan itu datang setahun setelah Whipple mengakhiri pengawasan federal bus sekolah serta keseimbangan rasial, fasilitas, dan anggaran rasial distrik.	1
Daftar yang dihasilkan menyebabkan CBS Special, 100 tahun AFI...100 Heroes & Villains, yang diselenggarakan oleh Arnold Schwarzenegger.	"Sebuah prime-time spesial dalam daftar, ""AFI 100 tahun ... 100 Heroes & Villains"" ditayangkan Selasa di CBS."	0
Polisi memperingatkan penduduk pada hari Jumat untuk tidak bepergian sendirian dan untuk menghindari toko-toko serba ada dan toko-toko stasiun layanan di malam hari.	Polisi menyarankan penduduk pada hari Jumat untuk tidak bepergian sendirian ke toko-toko dan waspada.	0
"""Kami tidak ada hubungannya dengan keputusan personel internal @saham,"" kata juru bicara Microsoft Sean Sundwell."	"""Microsoft sama sekali tidak ada hubungannya dengan keputusan personel internal Atstake,"" kata Sundwall."	1
Jaksa penuntut mengatakan tidak ada pertanyaan Waagner ada di belakang surat-surat itu, yang dikirim pada saat yang sama dari serangan antraks.	Jaksa penuntut mengatakan tidak ada pertanyaan Waagner ada di belakang surat-surat itu, yang dikirim pada saat yang sama bahwa serangan antraks asli membunuh orang pada tahun 2001.	1
Rencananya akan menelan biaya lebih dari $ 200 miliar per tahun, yang akan dibayar Gephardt dengan mencabut pemotongan pajak Bush.	Rencananya akan menelan biaya lebih dari $ 200 miliar per tahun dan dibayar dengan mencabut pemotongan pajak Bush.	1
Ada kekhawatiran bahwa pemain berusia 35 tahun itu tidak akan dapat hamil setelah menderita dua kehamilan ektopik dan kanker rahim.	Ada kekhawatiran bahwa Heather tidak akan pernah memiliki anak setelah menderita dua kehamilan ektopik dan kanker rahim.	1
Pada hari Jumat, Food and Drug Administration menyetujui penggunaan implan payudara silikon dengan kondisi.	Obat ini disetujui untuk digunakan pada hari Jumat oleh Food and Drug Administration.	0
Jaksa penuntut mengatakan paracha, jika terbukti bersalah, bisa menghadapi setidaknya 17 tahun penjara.	Paracha menghadapi setidaknya 17 tahun penjara jika dihukum.	1
Lebih dari setengah lagu dibeli sebagai album, kata Apple.	Apple mencatat bahwa setengah lagu dibeli sebagai bagian dari album.	1
ECB telah memangkas suku bunga enam kali dari periode itu, dari 4,75 persen pada Oktober 2000 menjadi 2,5 persen.	ECB telah memangkas tingkat dari 4,75 persen pada Oktober 2000 menjadi 2,5 persen pada periode itu.	0
"""Kesepakatan ini masuk akal bagi kedua perusahaan,"" kata Halla dalam pernyataan yang disiapkan."	Brian Halla, CEO Natsemi, mengklaim kesepakatan itu masuk akal bagi kedua perusahaan.	1
Penyelundup dalam sebuah van mengejar pickup dan SUV yang membawa penyelundup lain dan imigran ilegal, kata Sheriff Kabupaten Pinal Roger Vanderpool.	Orang -orang dalam sebuah van melepaskan tembakan di pickup dan SUV yang diyakini mengangkut imigran ilegal, kata Sheriff Kabupaten Pinal Roger Vanderpool.	1
Tyco kemudian mengatakan pinjaman itu belum dimaafkan, dan Swartz melunasi secara penuh, dengan bunga, menurut pengacaranya, Charles Stillman.	Tyco mengatakan pinjaman itu tidak dimaafkan, tetapi Swartz sepenuhnya melunasi dengan bunga, menurut pengacaranya, Charles Stillman.	1
Pada sore hari perdagangan, indeks komposit NASDAQ naik 8,34, atau 0,5 persen, menjadi 1.790,47.	Indeks Komposit NASDAQ .IXIC mencelupkan 8,59 poin, atau 0,48 persen, menjadi 1.773,54.	0
Sementara Bolton rupanya jatuh dan diimobilisasi, Selenski menggunakan kasur untuk mengukur pagar 10 kaki, pagar kawat pisau cukur, kata Fischi.	Setelah narapidana lainnya jatuh, Selenski menggunakan kasur untuk mengukur pagar 10 kaki, pagar kawat pisau cukur, kata Fischi.	1
Loonie, sementara itu, terus tergelincir di awal perdagangan Jumat.	Loonie, sementara itu, sedang meningkat lagi Kamis pagi.	0
Ms. Haque, sementara itu, berada di ponsel pirusnya dengan wajah-wajah tersenyum yang mengatur prom.	Fatima, sementara itu, berada di ponsel pirusnya yang mengatur prom.	1
"Tetapi dia menambahkan bahwa aktor dan produser yang berbasis di New York adalah ""orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik."""	"Tetapi dia menambahkan bahwa De Niro adalah ""orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik."""	1
Sementara pasokan aspirin sebulan dapat berharga kurang dari $ 10, jumlah ticlopidine yang setara dapat berjalan secara signifikan lebih dari $ 100.	Sementara persediaan aspirin sebulan dapat berharga di bawah $ 10, jumlah ticlopidine yang setara dapat berjalan lebih dari $ 100.	1
Dia memperkirakan itu akan memakan waktu tiga bulan dan akan membutuhkan pembatalan sub-audit dari Departemen Kualitas Lingkungan.	Dia mengatakan akan membutuhkan waktu tiga bulan untuk melakukan dan membutuhkan pembatalan sub-audit dari Departemen Kualitas Lingkungan.	1
Arison mengatakan Mann mungkin merupakan salah satu gerakan musik perintis dunia dan dia memiliki kecintaan yang mendalam pada musik Brasil.	Arison mengatakan Mann adalah pelopor gerakan musik dunia - jauh sebelum istilah itu diciptakan - dan dia sangat menyukai musik Brasil.	0
Virus ini membunuh sekitar 36.000 orang dalam tahun rata-rata, menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.	Komplikasi dari flu membunuh sekitar 36.000 orang Amerika dalam tahun rata-rata, menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.	1
Dalam dua skema baru, orang yang menyamar sebagai perwakilan IRS menargetkan keluarga anggota angkatan bersenjata dan pengguna email.	Dua skema baru menargetkan keluarga mereka yang bertugas di pengguna militer dan email.	1
Wim Wenders mengarahkan film yang dipuji secara luas dengan nama yang sama, berdasarkan sesi.	Sebuah film yang dipuji secara luas dengan nama yang sama disutradarai oleh Wim Wenders.	0
Miss Novikova mengatakan sementara tidak ada bobot standar untuk balerina, Miss Volochkova 'lebih besar dari yang lain'.	"Mengomentari penembakan hari ini, Ms. Novikova mengatakan bahwa tidak ada bobot standar untuk balerina tetapi bahwa Ms. Volochkova ""lebih besar dari yang lain."""	1
Keduanya telah menayangkan rekaman video mantan presiden Saddam Hussein yang mendorong Irak untuk melawan pendudukan AS Irak.	Keduanya telah menayangkan rekaman video yang tampaknya dari presiden Irak yang digulingkan Saddam Hussein, mendorong warga Irak untuk melawan pendudukan A.S.	1
Di bawah program ini, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mengidentifikasi, menargetkan, dan mencari kargo berisiko tinggi.	Di bawah program ini, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mencari kargo berisiko tinggi sebelum dapat mencapai Amerika Serikat.	1
"Dan jika kita tidak melakukan ini, orang-orang yang tidak bersalah di tanah juga akan mati. """	"Kru diberitahu: ""Jika kita tidak melakukan ini, orang-orang yang tidak bersalah di tanah akan mati"", katanya."	1
"""Ini mungkin bukan waktu termudah untuk mengambil alih program antar -jemput,"" tambahnya, ""tetapi saya menantikan tantangannya."	"""Mungkin ini bukan waktu termudah untuk masuk dan mengambil alih program antar -jemput, tetapi sekali lagi, saya menantikan tantangannya,"" katanya."	1
Akibatnya, Nelson sekarang menghadapi penjara hingga 10 tahun, bukan kehidupan.	Putusan itu berarti Nelson menghadapi hukuman 10 tahun penjara daripada kemungkinan hukuman seumur hidup.	1
Dengan semua pelaporan daerah, Fletcher-seorang anggota kongres tiga masa dari Lexington-memiliki 57 persen suara yang luar biasa.	Dengan semua pelaporan daerah, Fletcher memiliki 88.747 suara, atau 57 persen dari total.	1
"""Kemajuannya stabil, dia stabil, dia nyaman,"" kata Jack Selasa sore."	"""Kemajuannya stabil, dia stabil,"" kata Dr Jack."	0
Shadrin mengatakan pesawat Khodorkovsky didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota Dinas Intelijen FSB, penerus rumah tangga untuk KGB Soviet.	Shadrin mengatakan pesawat Khodorkovsky didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota Dinas Intelijen Domestik FSB.	1
Dia mengklaim semua bayi dilahirkan penuh dan meninggal dalam beberapa jam, katanya.	"""Apa yang dia katakan kepada para penyelidik kami adalah bahwa semua bayi dilahirkan penuh dan kemudian meninggal dalam beberapa jam,"" kata Hughes."	1
Menteri Luar Negeri Prancis Dominique de Villepin dijadwalkan tiba Sharm El-Sheikh pada hari Rabu.	Menteri Luar Negeri Prancis, Dominique de Villepin, juga diharapkan hadir.	1
Mereka percaya hal yang sama berlaku pada manusia, memberikan risiko penyakit 30 persen lebih tinggi.	Para peneliti percaya hal yang sama berlaku pada manusia, menerjemahkan risiko penyakit 30 persen lebih besar.	1
Total penjualan untuk periode tersebut turun 8,0 persen menjadi $ 1,99 miliar dari tahun sebelumnya.	Wal-Mart mengatakan penjualan di toko-toko buka setidaknya satu tahun naik 4,6 persen dari tahun sebelumnya.	0
Pejabat penegak hukum A.S. mencibir pada versi Dar Heatherington tentang peristiwa yang mendorongnya menjadi sorotan publik.	Pejabat penegak hukum A.S. mencibir pada versi Dar Heatherington dari acara tersebut - termasuk konspirasi polisi untuk mendiskreditkannya - yang mendorongnya menjadi sorotan publik.	1
Surat kabar Saudi, Okaz melaporkan pada hari Senin bahwa tersangka yang lolos dari serangan hari Sabtu melarikan diri dengan mobil yang mogok di pinggiran Mekah Minggu sore.	Surat kabar Okaz melaporkan bahwa keenam tersangka yang ditangkap pada hari Minggu melarikan diri dari penggerebekan dengan mobil yang mogok di pinggiran Mekah.	1
Michael Mitchell, kepala pembela umum di Baton Rouge yang mewakili Lee, tidak menjawab teleponnya Rabu sore.	Michael Mitchell, kepala pembela umum di Baton Rouge yang mewakili Lee, tidak tersedia untuk dimintai komentar.	1
Di Kanada, dolar booming akan menjadi fokus lagi karena mencoba untuk tetap di atas tanda 75 sen (A.S.).	Di Kanada, dolar yang melonjak menjadi fokus lagi karena berjuang dan gagal untuk tetap di atas tanda 75 sen (A.S.).	1
"Mereka lelah membayar biaya tinggi CD dan DVD dan lebih suka bentuk pengiriman media sesuai permintaan yang lebih fleksibel. """	Konsumen, bosan membayar harga tinggi untuk CD dan DVD, mencari bentuk fleksibel dari pengiriman media sesuai permintaan.	1
"""Penangkap baut tidak sekuat yang seharusnya,"" kata ketua dewan, pensiunan Laksamana Hal Gehman."	"""Penangkap Bolt tidak sekuat"" yang seharusnya, kata pensiunan Laksamana Angkatan Laut Harold W. Gehman Jr., Ketua Dewan."	1
"Morgan Stanley menaikkan peringkatnya pada pembuat minuman menjadi ""kelebihan berat badan"" dari ""setara dengan berat"" mengatakan sebagian bahwa kekuatan penetapan harga dengan pembotolannya harus meningkat pada tahun 2004."	"Morgan Stanley menaikkan peringkatnya pada perusahaan menjadi ""kelebihan berat badan"" dari ""Equal-Weight,"" mengatakan kekuatan harga pembuat minuman dengan pembotolan harus meningkat pada tahun 2004."	1
"Menteri Dalam Negeri, Al Mustapha Sahel, mengatakan penyelidikan ""menunjuk ke sebuah kelompok yang telah ditangkap baru-baru ini"", sebuah referensi yang jelas kepada Djihad Salafist."	"Menteri Dalam Negeri Maroko Al Mustapha Sahel mengatakan kepada televisi 2m yang dikelola pemerintah pada Sabtu malam tentang penyelidikan ""menunjuk ke sebuah kelompok yang telah ditangkap baru-baru ini"" referensi yang jelas untuk jihad Salafi."	1
Pound juga membuat kemajuan terhadap dolar, mencapai tertinggi tiga tahun segar di $ 1,6789.	Pound Inggris melenturkan ototnya terhadap dolar, bertahan 1 persen di $ 1,6672.	0
Laporan itu ditemukan pada 23 Oktober, terselip di dalam pengikat tiga cincin tua yang tidak terkait dengan penyelidikan.	Laporan itu ditemukan minggu lalu yang terselip di dalam manual pelatihan milik Hicks.	1
Di antara pemirsa rubah, 41 persen menggambarkan diri mereka sebagai Partai Republik, 24 persen sebagai Demokrat dan 30 persen sebagai independen.	Di antara pemirsa CNN, 29 persen mengatakan mereka adalah Partai Republik dan 36 persen menyebut diri mereka konservatif.	0
Imigran Muslim telah menggunakan jaringan - yang mengandalkan transfer kawat, kurir dan surat semalam - untuk mengirim uang tunai ke keluarga mereka ke luar negeri.	Imigran Muslim telah menggunakan jaringan _ yang mengandalkan transfer kawat, kurir dan surat semalam _ untuk mengirim simpanan uang tunai ke luar negeri ke keluarga mereka.	1
Jumat yang juga ditangkap adalah Claudia Carrizales de Villa, 34, seorang warga negara Meksiko yang tinggal di Harlingen.	Jumat yang juga ditangkap adalah Claudia Carrizales de Villa, 34, seorang warga negara Meksiko yang tinggal di kota perbatasan Harlingen, Texas.	1
