sentence1	sentence2	label
Misalnya Anhalt mengatakan anak -anak biasanya memperlakukan botol soda 20 ounce sebagai satu porsi meskipun sebenarnya mengandung 2 ½ 8 ounce porsi.	Anhalt mengatakan anak -anak biasanya memperlakukan botol soda 20 ounce sebagai satu porsi sementara itu sebenarnya mengandung 2,5.	1
Hasil pada catatan 3 persen matang pada 2008 turun 22 basis poin menjadi 2,61 persen.	Hasil turun 2 basis poin menjadi 1,41 persen setelah mencapai 1,4 persen pada 8 Mei terendah sejak 12 Maret.	0
Opini Klines ditangani secara khusus dengan penyedia aborsi tetapi juga akan berlaku untuk dokter yang menyediakan layanan lain seperti perawatan prenatal kepada anak hamil di bawah 16 tahun.	Opini Klines ditangani secara khusus dengan penyedia aborsi tetapi kemudian kantornya mengatakan itu juga akan berlaku untuk dokter yang menyediakan layanan seperti perawatan prenatal untuk gadis hamil di bawah 16 tahun.	1
Badan Energi Atom Internasional PBB meminta informasi tentang tuduhan setelah berkas tersebut diterbitkan tetapi Inggris tidak memberikan kata pejabat AS.	Badan Energi Atom Internasional meminta informasi tentang pernyataan uranium setelah Londons Dossier diterbitkan tetapi Inggris tidak memberikan kata pejabat AS.	1
Enam belas hari kemudian ketika udara super panas dari antar -jemput masuk kembali ke sayap yang rusak tidak ada kemungkinan untuk bertahan hidup kru yang dikatakan dewan.	Enam belas hari kemudian ketika udara super panas dari antar -jemput masuk kembali ke sayap yang rusak tidak ada kemungkinan untuk bertahan hidup kru yang dikatakan dewan.	1
Dunia bebas dan mereka yang mencintai kebebasan dan perdamaian harus berurusan dengan keras dengan Hamas dan para pembunuh yang ia katakan kepada wartawan ketika ia muncul dari kebaktian gereja.	Jelas bahwa dunia bebas mereka yang mencintai kebebasan dan perdamaian harus berurusan dengan keras dengan Hamas dan para pembunuh yang katanya.	1
Tekanan akan meningkat hari ini dengan cakupan nasional dari babak final yang direncanakan oleh ESPN dan kata -kata yang bahkan lebih sulit.	Tekanan mungkin meningkat hari ini dengan cakupan nasional dari babak final yang direncanakan oleh ESPN The Cable Sports Network.	0
Powell membalas dia menuduh presiden tindakan menggelikan katanya.	Jika demikian, Powell mengatakan dia juga memanggil Presiden dengan menggelikan.	1
Keputusan untuk mengeluarkan panduan baru telah didorong oleh intelijen yang disahkan ke Inggris oleh FBI dalam briefing rahasia pada akhir Juli.	Keputusan Skotlandia Yard untuk mengeluarkan panduan baru telah didorong oleh intelijen baru yang diteruskan ke Inggris oleh FBI pada akhir Juli.	1
Memo tentang melindungi penjualan Windows dan perangkat lunak desktop lainnya menyebutkan Linux sebagai pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.	Memo tersebut secara khusus menyebutkan Linux sebagai pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.	1
Tidak dapat menemukan rumah untuknya seorang hakim mengatakan kepada otoritas kesehatan mental bahwa mereka perlu menemukan perumahan dan perawatan yang diawasi untuk Devries di suatu tempat di California.	Hakim telah mengatakan kepada Departemen Kesehatan Mental Negara Bagian untuk menemukan perumahan dan perawatan yang diawasi untuk Devries di suatu tempat di California.	1
Juga Selasa Amerika Serikat juga merilis lebih banyak tahanan perang Irak dan pejabat mengumumkan bahwa semua akan segera dilepaskan.	Sementara itu di Irak selatan Amerika Serikat membebaskan lebih banyak tahanan perang Irak dan para pejabat mengumumkan bahwa semua akan segera dilepaskan.	1
Keputusan itu datang setahun setelah Whipple mengakhiri pengawasan federal dari anggaran dan bus fasilitas keseimbangan rasial distrik.	Keputusan itu datang setahun setelah Whipple mengakhiri pengawasan federal bus sekolah serta fasilitas dan anggaran keseimbangan rasial distrik.	1
Daftar yang dihasilkan menyebabkan 100 tahun AFI khusus CBS...100 penjahat pahlawan yang diselenggarakan oleh Arnold Schwarzenegger.	Khusus primetime dalam daftar AFIS 100 tahun...100 Penjahat Pahlawan ditayangkan Selasa di CBS.	0
Polisi memperingatkan penduduk pada hari Jumat untuk tidak bepergian sendirian dan untuk menghindari toko -toko serba ada dan toko -toko stasiun layanan di malam hari.	Polisi menyarankan penduduk pada hari Jumat untuk tidak bepergian sendirian ke toko -toko dan waspada.	0
Kami tidak ada hubungannya dengan keputusan personel internal taruhan, kata juru bicara Microsoft Sean Sundwell.	Microsoft sama sekali tidak ada hubungannya dengan Atstakes Internal Personel keputusan Sundwall mengatakan.	1
Jaksa penuntut mengatakan tidak ada pertanyaan Waagner ada di belakang surat -surat yang dikirim pada waktu yang sama dari serangan antraks.	Jaksa penuntut mengatakan tidak ada pertanyaan Waagner ada di belakang surat -surat yang dikirim pada saat yang sama bahwa serangan antraks asli membunuh orang pada tahun 2001.	1
Rencananya akan menelan biaya lebih dari 200 miliar per tahun yang akan dibayar Gephardt dengan mencabut pemotongan pajak semak.	Rencananya akan menelan biaya lebih dari 200 miliar per tahun dan dibayar dengan mencabut pemotongan pajak semak.	1
Ada kekhawatiran bahwa pemain berusia 35 tahun itu tidak akan dapat hamil setelah menderita dua kehamilan ektopik dan kanker rahim.	Ada kekhawatiran bahwa Heather tidak akan pernah memiliki anak setelah menderita dua kehamilan ektopik dan kanker rahim.	1
Pada hari Jumat, Administrasi Makanan dan Obat -obatan menyetujui penggunaan implan payudara silikon dengan kondisi.	Obat ini disetujui untuk digunakan pada hari Jumat oleh Food and Drug Administration.	0
Jaksa penuntut mengatakan paracha jika terpidana bisa menghadapi setidaknya 17 tahun penjara.	Paracha menghadapi setidaknya 17 tahun penjara jika dihukum.	1
Lebih dari setengah lagu dibeli seperti kata album Apple.	Apple mencatat bahwa setengah lagu dibeli sebagai bagian dari album.	1
ECB telah memangkas suku bunga enam kali dari periode itu dari 4,75 persen pada Oktober 2000 menjadi 2,5 persen.	ECB telah memangkas tingkat dari 4,75 persen pada Oktober 2000 menjadi 2,5 persen pada periode itu.	0
Kesepakatan ini masuk akal bagi kedua perusahaan yang dikatakan Halla dalam pernyataan yang disiapkan.	CEO Brian Halla dari Natsemi mengklaim kesepakatan itu masuk akal bagi kedua perusahaan.	1
Penyelundup dalam sebuah van mengejar pickup dan SUV yang membawa penyelundup lainnya dan imigran ilegal mengatakan sheriff daerah pinal Roger Vanderpool.	Orang -orang dalam sebuah van melepaskan tembakan di pickup dan SUV yang diyakini mengangkut imigran ilegal mengatakan pinal sheriff daerah Roger Vanderpool.	1
Tyco kemudian mengatakan pinjaman itu belum dimaafkan dan Swartz melunasi penuh dengan bunga menurut pengacaranya Charles Stillman.	Tyco mengatakan pinjaman itu tidak dimaafkan tetapi Swartz sepenuhnya melunasi dengan bunga menurut pengacaranya Charles Stillman.	1
Pada sore hari perdagangan indeks komposit NASDAQ naik 8,34 atau 0,5 persen menjadi 1790,47.	Indeks Komposit NASDAQ .IXIC mencelupkan 8,59 poin atau 0,48 persen menjadi 1773,54.	0
Sementara Bolton rupanya jatuh dan selenski diimobilisasi menggunakan kasur untuk mengukur pagar Razorwire 10 kaki Fischi.	Setelah narapidana lain, Selenski menggunakan kasur untuk mengukur pagar kawat pisau cukur 10 kaki Fischi.	1
Sementara itu, Loonie terus menyelinap dalam perdagangan awal Jumat.	Sementara itu, Loonie sedang meningkat lagi Kamis pagi.	0
Sementara itu Haque berada di ponsel pirusnya dengan wajah -wajah tersenyum yang mengatur prom.	Sementara itu, Fatima, ada di ponsel pirusnya yang mengatur prom.	1
Tetapi dia menambahkan bahwa aktor dan produser yang berbasis di New York adalah orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik.	Tetapi dia menambahkan bahwa De Niro adalah orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik.	1
Sementara pasokan aspirin berbulan -bulan dapat berharga kurang dari 10 jumlah ticlopidine yang setara dapat berjalan secara signifikan lebih dari 100.	Sementara persediaan aspirin berbulan -bulan dapat berharga di bawah 10 ticlopidine yang setara dapat berjalan lebih dari 100.	1
Dia memperkirakan itu akan memakan waktu tiga bulan dan akan membutuhkan pembatalan subudit dari Departemen Kualitas Lingkungan.	Dia mengatakan akan membutuhkan waktu tiga bulan untuk melakukan dan membutuhkan pembatalan subudit dari Departemen Kualitas Lingkungan.	1
Arison mengatakan Mann mungkin merupakan salah satu gerakan musik perintis dunia dan dia memiliki kecintaan yang mendalam pada musik Brasil.	Arison mengatakan Mann adalah pelopor gerakan musik dunia jauh sebelum istilah itu diciptakan dan dia memiliki kecintaan yang mendalam pada musik Brasil.	0
Virus ini membunuh sekitar 36.000 orang dalam setahun rata -rata menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.	Komplikasi dari flu membunuh sekitar 36000 orang Amerika dalam tahun rata -rata menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.	1
Dalam dua skema baru orang yang berpose sebagai perwakilan IRS menargetkan keluarga anggota angkatan bersenjata dan pengguna email.	Dua skema baru menargetkan keluarga mereka yang bertugas di pengguna militer dan email.	1
Wim Wenders mengarahkan film yang dipuji secara luas dengan nama yang sama berdasarkan sesi.	Sebuah film yang dipuji secara luas dengan nama yang sama disutradarai oleh Wim Wenders.	0
Miss Novikova mengatakan sementara tidak ada bobot standar untuk balerinas miss volochkova lebih besar dari yang lain.	Mengomentari penembakan hari ini Ms. Novikova mengatakan bahwa tidak ada bobot standar untuk balerina tetapi bahwa Volochkova lebih besar dari yang lain.	1
Keduanya telah menayangkan rekaman video Expresident Saddam Hussein yang mendorong orang Irak untuk melawan pendudukan AS Irak.	Keduanya telah menayangkan rekaman video yang tampaknya dari presiden Irak yang digulingkan Saddam Hussein mendorong orang Irak untuk melawan pendudukan A.S.	1
Di bawah program, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mengidentifikasi target dan mencari kargo tinggi.	Di bawah program ini, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mencari kargo tinggi sebelum dapat mencapai Amerika Serikat.	1
Dan jika kita tidak melakukan ini, orang -orang yang tidak bersalah ini juga akan mati.	Kru diberitahu jika kita tidak melakukan orang -orang yang tidak bersalah ini di tanah akan mati, katanya.	1
Ini mungkin bukan waktu termudah untuk mengambil alih program antar -jemput yang ditambahkannya tetapi saya menantikan tantangannya.	Mungkin bukan waktu yang paling mudah untuk masuk dan mengambil alih program antar -jemput tetapi sekali lagi saya menantikan tantangan yang dia katakan.	1
Akibatnya Nelson sekarang menghadapi hukuman penjara hingga 10 tahun, bukan kehidupan.	Putusan itu berarti Nelson menghadapi hukuman 10 tahun penjara daripada kemungkinan hukuman seumur hidup.	1
Dengan semua daerah melaporkan Fletcher, seorang anggota kongres threrereTerm dari Lexington memiliki 57 persen suara yang luar biasa.	Dengan semua daerah yang melaporkan Fletcher memiliki 88747 suara atau 57 persen dari total.	1
Kemajuannya mantap dia stabil, dia nyaman, Jack berkata Selasa sore.	Kemajuannya mantap, dia stabil, kata Dr Jack.	0
Shadrin mengatakan pesawat Khodorkovskys didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota dinas intelijen FSB, penerus rumah tangga untuk KGB Soviet.	Shadrin mengatakan pesawat Khodorkovskys didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota Dinas Intelijen Domestik FSB.	1
Dia mengklaim semua bayi dilahirkan penuh dan mati dalam beberapa jam dia berkata.	Apa yang dia katakan kepada para penyelidik kami adalah bahwa semua bayi dilahirkan penuh dan kemudian meninggal dalam beberapa jam, kata Hughes.	1
Menteri Luar Negeri Prancis Dominique de Villepin dijadwalkan tiba Sharm Elsheikh pada hari Rabu.	Menteri Luar Negeri Prancis Dominique de Villepin juga diharapkan hadir.	1
Mereka percaya hal yang sama berlaku pada manusia yang memberikan risiko penyakit 30 persen lebih tinggi.	Para peneliti percaya hal yang sama berlaku pada manusia yang menerjemahkan risiko penyakit 30 persen lebih besar.	1
Total penjualan untuk periode tersebut turun 8,0 persen menjadi 1,99 miliar dari tahun sebelumnya.	Walmart mengatakan penjualan di toko -toko buka setidaknya satu tahun naik 4,6 persen dari tahun sebelumnya.	0
Pejabat penegak hukum A.S. mencibir di Dar Heatheringtons dari peristiwa yang mendorongnya menjadi sorotan publik.	Pejabat penegak hukum A.S. mencibir di Dar Heatheringtons dari acara tersebut termasuk konspirasi polisi untuk mendiskreditkannya yang mendorongnya menjadi sorotan publik.	1
Surat kabar Saudi, Okaz melaporkan pada hari Senin bahwa tersangka yang melarikan diri dari serangan Sabtu melarikan diri dengan mobil yang mogok di pinggiran Mekah Minggu sore.	Surat kabar Okaz melaporkan bahwa keenam tersangka yang ditangkap pada hari Minggu melarikan diri dari penggerebekan dengan mobil yang mogok di pinggiran Mekah.	1
Michael Mitchell Kepala pembela umum di Baton Rouge yang mewakili Lee tidak menjawab teleponnya pada hari Rabu sore.	Michael Mitchell Kepala bek publik di Baton Rouge yang mewakili Lee tidak tersedia untuk dimintai komentar.	1
Di Kanada dolar booming akan menjadi fokus lagi karena mencoba untuk tetap di atas tanda AS 75 sen.	Di Kanada, dolar yang melonjak menjadi fokus lagi karena berjuang dan gagal untuk tetap di atas tanda AS 75 sen.	1
Mereka lelah membayar biaya tinggi CD dan DVD dan lebih suka bentuk pengiriman media OnDemand yang lebih fleksibel.	Konsumen bosan membayar harga tinggi untuk CD dan DVD mencari bentuk fleksibel pengiriman media OnDemand.	1
Bolt Catcher tidak sekuat yang seharusnya menjadi ketua dewan pensiunan Adm. Hal Gehman berkata.	Penangkap Bolt tidak sekuat yang seharusnya dikatakan pensiunan Laksamana Angkatan Laut Harold W. Gehman Jr. Ketua Dewan.	1
Morgan Stanley menaikkan peringkatnya pada pembuat minuman menjadi kelebihan berat badan dari kelas yang sama dengan mengatakan bahwa kekuatan penetapan harga dengan pembotolannya harus meningkat pada tahun 2004.	Morgan Stanley menaikkan peringkatnya pada perusahaan untuk kelebihan berat badan dari weight yang sama dengan mengatakan kekuatan harga pembuat minuman dengan pembotolan harus meningkat pada tahun 2004.	1
Menteri Dalam Negeri Al Mustapha Sahel mengatakan penyelidikan menunjuk ke sebuah kelompok yang telah ditangkap baru -baru ini sebagai referensi yang jelas untuk Djihad Salafist.	Menteri Dalam Negeri Maroko Al Mustapha Sahel mengatakan kepada Staterun Televisi 2m pada Sabtu malam bahwa penyelidikan menunjuk pada sebuah kelompok yang baru -baru ini ditangkap sebagai referensi yang jelas untuk jihad Salafi.	1
Pound juga membuat kemajuan terhadap dolar mencapai tertinggi tiga tahun segar di 1,6789.	Pound Inggris melenturkan ototnya terhadap dolar bertahan 1 persen di 1,6672.	0
Laporan itu ditemukan pada 23 Oktober yang terselip di dalam pengikat threering tua yang tidak terkait dengan penyelidikan.	Laporan itu ditemukan minggu lalu yang terselip di dalam manual pelatihan milik Hicks.	1
Di antara pemirsa rubah 41 persen menggambarkan diri mereka sebagai Partai Republik 24 persen sebagai Demokrat dan 30 persen sebagai independen.	Di antara pemirsa CNN 29 persen mengatakan mereka adalah Republikan dan 36 persen menyebut diri mereka konservatif.	0
Imigran Muslim telah menggunakan jaringan yang mengandalkan kawat transfer kurir dan surat semalam untuk mengirim uang tunai ke keluarga mereka ke luar negeri.	Imigran Muslim telah menggunakan jaringan _ yang mengandalkan kawat transfer kurir dan surat semalam _ untuk mengirim simpanan uang tunai ke luar negeri ke keluarga mereka.	1
Juga ditangkap pada hari Jumat adalah Claudia Carrizales de Villa 34 Seorang warga negara Meksiko yang tinggal di Harlingen.	Juga ditangkap pada hari Jumat adalah Claudia Carrizales de Villa 34 Warga Meksiko yang tinggal di kota perbatasan Harlingen Texas.	1
Kami mengutuk dewan pemerintahan yang dipimpin oleh Amerika Serikat Muqtada al Sadr mengatakan dalam sebuah khotbah di sebuah masjid.	Kami mengutuk dan mengecam dewan pemerintahan yang dipimpin oleh Amerika Serikat Moqtada Alsadr mengatakan.	1
Suami Nyonya Boncyks Wayne telah membawa mobil keluarga untuk bekerja sehingga istri dan anak -anaknya harus naik dengan tetangga.	Suami Banks Wayne telah mengambil satu -satunya mobil keluarga untuk bekerja sehingga dia dan anak -anak harus naik tumpangan dengan tetangga.	1
