sentence1	sentence2	label	preprocessed_sentence1	preprocessed_sentence2	Jaccard_Score
American Masters Arthur Miller Elia Kazan dan The Blacklist tidak ada tanpa Sin Wed.	Perhatikan subpos dari perumpamaan mengerikan ini dalam seri American Masters Arthur Miller Elia Kazan dan Blacklist tidak ada tanpa dosa.	0	americ masters arthur memiller elia kazan dan the blacklist tidak ada tanpa sin wed	perhati subpos dari umpama keri ini dalam seri americ memasters arthur memiller elia kazan dan blacklist tidak ada tanpa dosa	0.4166666666666667
Downtime yang akan berlangsung pada bulan Mei dan Juni diperkirakan akan memangkas produksi 60 juta menjadi 70 juta kaki papan.	Downtime diperkirakan akan mengambil 60 juta hingga 70 juta kaki dari sistem Companis.	1	downtime yang akan langsung pada bulan mei dan juni kira akan mangkas produksi 60 juta jadi 70 juta kaki papan	downtime kira akan ambil 60 juta hingga 70 juta kaki dari sistem companis	0.30434782608695654
Pada 3 Juli Troy diharapkan dijatuhi hukuman penjara seumur hidup tanpa pembebasan bersyarat.	Troy menghadapi hukuman penjara seumur hidup tanpa pembebasan bersyarat pada hukumannya 30 Juli.	1	pada 3 juli troy harap jatuh hukum penjara umur hidup tanpa bebas syarat	troy hadap hukum penjara umur hidup tanpa bebas syarat pada hukum 30 juli	0.7142857142857143
University of Michigan merilis proses penerimaan sarjana baru Kamis menjatuhkan sistem poin Mahkamah Agung A.S. mendapati tidak konstitusional pada bulan Juni.	University of Michigan hari ini merilis kebijakan penerimaan baru setelah Mahkamah Agung A.S. menghitung pada bulan Juni seperti yang sebelumnya diakui mahasiswa sarjana.	1	university of memichig rilis proses terima sarjana baru kamis jatuh sistem poin mahkamah agung as dapat tidak konstitusional pada bulan juni	university of memichig hari ini rilis bija terima baru sete mahkamah agung as hitung pada bulan juni seperti yang belum diaku mahasiswa sarjana	0.41935483870967744
Prosesor diumumkan di San Jose di Intel Developer Forum.	Prosesor baru ini diluncurkan di Intel Developer Forum 2003 di San Jose Calif.	1	prosesor umum di san jose di intel developer forum	prosesor baru ini luncur di intel developer forum 2003 di san jose calif	0.5384615384615384
Departemen Kehakiman mengajukan gugatan pada hari Kamis terhadap negara bagian Mississippi karena gagal mengakhiri apa yang oleh pejabat federal menyebut penyalahgunaan remaja yang mengganggu dan kondisi yang tidak masuk akal di dua fasilitas Staterun.	Departemen Kehakiman mengajukan gugatan hak -hak sipil pada hari Kamis terhadap negara bagian Mississippi yang menuduh penyalahgunaan pelanggar remaja di dua fasilitas Staterun.	0	departemen hakim aju gugat pada hari kamis hadap negara bagi memississipp karena gagal akhir apa yang oleh pejabat federal sebut penyalahguna remaja yang ganggu dan kondisi yang tidak masuk akal di dua fasilitas staterun	departemen hakim aju gugat hak hak sipil pada hari kamis hadap negara bagi memississipp yang tuduh penyalahguna pelanggar remaja di dua fasilitas staterun	0.5
Dikatakan bahwa kerusakan pada sayap menyediakan jalur untuk gas panas untuk menembus baju besi termal kapal selama Columbias Illfated Reentry.	Dokumen itu mengatakan kerusakan pada sayap menyediakan jalur untuk gas panas untuk menembus baju besi termal Columbias selama masuknya kembali yang fatal.	1	kata bahwa rusa pada sayap sedia jalur untuk gas panas untuk tembus baju besi termal kapal lama columbias illfated reentry	dokumen itu kata rusa pada sayap sedia jalur untuk gas panas untuk tembus baju besi termal columbias lama masuk kembali yang fatal	0.6
Juga mendemonstrasikan kekuatan boxoffice _ dan mendapatkan tujuh nominasi Tony _ adalah kebangkitan kuat drama keluarga Eugene Oneills, perjalanan harian ke malam hari.	Juga menunjukkan kekuatan BoxOffice dan mendapatkan tujuh nominasi Tony adalah kebangkitan kuat drama keluarga Eugene Oneills, perjalanan hari -hari panjang ke malam hari.	1	juga demonstrasi kuat boxoffice  dan dapat tujuh nominasi tony  adalah bangkit kuat drama keluarga eugene oneills jalan hari ke malam hari	juga tunjuk kuat boxoffice dan dapat tujuh nominasi tony adalah bangkit kuat drama keluarga eugene oneills jalan hari hari panjang ke malam hari	0.8571428571428571
Tingkat tertinggi akan mencapai 4,45 persen untuk semua penduduk dengan pendapatan kena pajak di atas 500000.	Untuk penduduk dengan pendapatan di atas 500.000 tarif pajak pendapatan akan meningkat menjadi 4,45 persen.	1	tingkat tinggi akan capai 445 persen untuk semua duduk dengan dapat kena pajak di atas 500000	untuk duduk dengan dapat di atas 500000 tarif pajak dapat akan tingkat jadi 445 persen	0.6666666666666666
Tetapi Sekretaris Negara Colin Powell menepis kemungkinan ini pada hari Rabu.	Sekretaris Negara Colin Powell pekan lalu mengesampingkan perjanjian non -agresi.	1	tetapi sekretaris negara col powell tepis mungkin ini pada hari rabu	sekretaris negara col powell pekan lalu memengesamping janji non agresi	0.23529411764705882
Thomas dan Tauzin mengatakan seperti halnya banyak dokter bahwa pemerintahan Bush memiliki kekuatan untuk memperbaiki beberapa kekurangan itu.	Seperti banyak dokter, Tuan Thomas dan Tuan Tauzin mengatakan bahwa pemerintahan Bush memiliki kekuatan untuk memperbaiki beberapa kekurangan itu.	1	thomas dan tauz kata seperti hal banyak dokter bahwa perintah bush milik kuat untuk baik beberapa kurang itu	seperti banyak dokter tuan thomas dan tuan tauz kata bahwa perintah bush milik kuat untuk baik beberapa kurang itu	0.8947368421052632
Berdasarkan pengalaman di tempat lain diperlukan hingga dua tahun sebelum pemilihan rutin diadakan, ia menambahkan.	Pejabat militer AS mengatakan dapat memakan waktu hingga dua tahun sebelum pemilihan rutin diadakan berdasarkan pengalaman di tempat lain di dunia.	1	dasar alam di tempat lain perlu hingga dua tahun belum pilih rutin diada ia tambah	pejabat militer as kata dapat memema waktu hingga dua tahun belum pilih rutin diada dasar alam di tempat lain di dunia	0.5217391304347826
Hasilnya muncul dalam edisi Januari edisi kanker, jurnal American Cancer Society yang diterbitkan secara online hari ini.	Hasilnya muncul dalam edisi Januari Cancer An American Cancer Society News Web Site Journal yang diterbitkan secara online Senin.	1	hasil muncul dalam edisi januari edisi kanker jurnal americ cancer society yang terbit cara online hari ini	hasil muncul dalam edisi januari cancer an americ cancer society menews web site journal yang terbit cara online senin	0.5454545454545454
Perawatan bioteknologi pertama untuk asma penyempitan saluran udara yang mempengaruhi jutaan orang di seluruh dunia menerima persetujuan dari Food and Drug Administration AS kemarin.	Perawatan bioteknologi pertama untuk asma penyempitan saluran udara yang mempengaruhi jutaan orang Amerika menerima persetujuan dari Food and Drug Administration A.S. pada hari Jumat.	1	awat bioteknologi pertama untuk asma penyempitan salur udara yang pengaruh juta orang di seluruh dunia terima tuju dari food and drug administration as kemarin	awat bioteknologi pertama untuk asma penyempit salur udara yang pengaruh juta orang amerika terima tuju dari food and drug administration as pada hari jumat	0.6551724137931034
Para delegasi mengatakan mengumpulkan dan mendistribusikan dana telah dipersulit oleh penumpasan AS atas rekening bank yayasan amal Jihad dari organisasi terrorelasi dan transfer uang.	Orang -orang Bin Ladens menunjukkan bahwa mengumpulkan dan mendistribusikan dana telah dipersulit oleh penumpasan AS pada rekening bank yayasan amal Jihad dari organisasi terrorelasi dan transfer uang.	1	para delegasi kata kumpul dan distribusi dana telah sulit oleh tumpas as atas rekening bank yayasan amal jihad dari organisasi terrorelasi dan transfer uang	orang orang bin ladens tunjuk bahwa kumpul dan distribusi dana telah sulit oleh tumpas as pada rekening bank yayasan amal jihad dari organisasi terrorelas dan transfer uang	0.6
Agen -agen FBI menangkap mantan mitra perusahaan akuntansi Big Four Ernst Young Erny.ul atas tuduhan pidana untuk menghalangi penyelidikan federal yang dikatakan oleh para pejabat AS, Kamis.	Seorang mantan mitra perusahaan akuntansi Ernst Young kemarin ditangkap oleh agen FBI di AS dengan tuduhan menghalangi penyelidikan federal.	1	agen agen fbi tangkap mantan mitra usaha akuntansi big four ernst young ernyul atas tuduh pidana untuk halang penyelidi federal yang kata oleh para pejabat as kamis	orang mantan mitra usaha akuntansi ernst young kemarin tangkap oleh agen fbi di as dengan tuduh halang penyelidi federal	0.5
Kelly akan memulai pertemuan dengan Wakil Menteri Luar Negeri Rusia Alexander Losyukov di Washington pada hari Senin.	Wakil Menteri Luar Negeri Rusia Alexander Losyukov mengatakan di Moskow Selasa, tanggal perusahaan akan ditetapkan pada akhir bulan ini.	0	lly akan mulai temu dengan wakil menteri luar negeri rusia alexander losyukov di washington pada hari senin	wakil menteri luar negeri rusia alexander losyukov kata di memoskow selasa tanggal usaha akan tetap pada akhir bulan ini	0.38461538461538464
Penembakan terbaru yang terhubung dengan Spree adalah penembakan 11 November di Hamilton Central Elementary School di Obetz sekitar 3 km dari jalan bebas hambatan.	Penembakan lain yang terhubung dengan Spree terjadi 11 November di Hamilton Central Elementary di Obetz sekitar dua mil dari jalan bebas hambatan.	1	penemba baru yang hubung dengan spree adalah penemba 11 november di hamilton central elementary school di obetz sekitar 3 km dari jalan bebas hambat	penemba lain yang hubung dengan spree jadi 11 november di hamilton central elementary di obetz sekitar dua mil dari jalan bebas hambat	0.68
Sanitasi buruk ... mungkin ada tipus dan kolera katanya.	Sanitasi adalah air minum yang buruk umumnya tertinggal...Mungkin ada tipus dan kolera.	0	sanitasi buruk  mungkin ada tipus dan kolera kata	sanitasi adalah air minum yang buruk umum tertinggalmungkin ada tipus dan kolera	0.42857142857142855
Dow Jones Industrial Average berakhir 128 poin atau 1,4 pada 9073 sementara NASDAQ turun 34 poin atau 2,1 menjadi 1610.	Dalam perdagangan awal Dow Jones Industrial Average naik 3,90 atau 0,04 persen pada 9113,75 setelah memperoleh 36,90 pada hari Selasa.	0	dow jones industrial average akhir 128 poin atau 14 pada 9073 sementara menasdaq turun 34 poin atau 21 jadi 1610	dalam dagang awal dow jones industrial average naik 390 atau 004 persen pada 911375 sete oleh 3690 pada hari selasa	0.1935483870967742
PDC juga hampir pasti akan mengipasi api spekulasi tentang rilis Longhorns.	PDC juga hampir pasti akan menyalakan kembali spekulasi tentang tanggal rilis produk baru Microsoft.	1	pdc juga hampir pasti akan kipas api spekulasi tentang rilis longhorns	pdc juga hampir pasti akan sala kembali spekulasi tentang tanggal rilis produk baru memicrosoft	0.47058823529411764
Penjualan Sosok yang diawasi dengan cermat ketika barometer kesehatannya naik 5 persen, bukannya jatuh seperti yang diprediksi oleh banyak pakar industri.	Ini juga mengungkapkan bahwa penjualan angka yang diawasi dengan ketat oleh analis sebagai barometer kesehatannya secara signifikan lebih tinggi dari yang diharapkan oleh para pakar industri.	1	jual sosok yang awas dengan cermat ketika barometer sehat naik 5 persen bukan jatuh seperti yang prediksi oleh banyak pakar industri	ini juga ungkap bahwa jual angka yang awas dengan ketat oleh analis sebagai barometer sehat cara signifikan lebih tinggi dari yang harap oleh para pakar industri	0.2647058823529412
NEC melempar perangkat lunak dan perangkat lunak manajemen nirkabelnya ke berbagai industri termasuk perawatan kesehatan dan keramahtamahan.	NECS melempar perangkat lunak dan perangkat lunak manajemen nirkabel ke berbagai industri termasuk perawatan kesehatan dan keramahtamahan yang dikatakan juru bicara perusahaan.	1	nec lempar perangkat lunak dan perangkat lunak manajemen nirkabel ke bagai industri masuk awat sehat dan keramahtamahan	necs lempar perangkat lunak dan perangkat lunak manajemen nirkabel ke bagai industri masuk awat sehat dan ramahtamah yang kata juru bicara usaha	0.5714285714285714
Elena Slough dianggap sebagai orang tertua bangsa dan orang tertua ketiga di dunia meninggal Minggu pagi.	Elena Slough dianggap sebagai orang tertua di AS dan orang tertua ketiga di dunia telah meninggal.	1	elena slough anggap sebagai orang tua bangsa dan orang tua tiga di dunia tinggal minggu pagi	elena slough anggap sebagai orang tua di as dan orang tua tiga di dunia telah tinggal	0.6875
Kami menyatakan perang terhadap pelecehan seksual dan kekerasan seksual.	Kami telah menyatakan perang terhadap kekerasan seksual dan pelecehan seksual Rosa mengatakan.	1	kami memenyata perang hadap peleceh seksual dan keras seksual	kami telah memenyata perang hadap keras seksual dan peleceh seksual rosa kata	0.7272727272727273
Indeks komposit NASDAQ yang ditranslakisikan teknologi ditambahkan 1,92 poin atau 0,12 persen pada 1647,94.	Indeks Komposit Nasdaq yang ditranslakisikan.	0	indeks komposit menasdaq yang translakisi teknologi tambah 192 poin atau 012 persen pada 164794	indeks komposit menasdaq yang translakisi	0.35714285714285715
Dolar berada di 117,85 yen terhadap mata uang Jepang naik 0,1 persen.	Terhadap franc Swiss, dolar berada di 1,3289 franc naik 0,5 persen pada hari itu.	0	dolar ada di 11785 yen hadap mata uang jepang naik 01 persen	hadap franc swiss dolar ada di 13289 franc naik 05 persen pada hari itu	0.3157894736842105
Indeks Standar Poors 500 .spx yang lebih luas menyerah 11,91 poin atau 1,19 persen pada 986,60.	Indeks komposit NASDAQ yang ditranslakisikan teknologi turun 25,36 poin atau 1,53 persen pada 1628,26.	0	indeks standar poors 500 spx yang lebih luas serah 1191 poin atau 119 persen pada 98660	indeks komposit menasdaq yang translakisi teknologi turun 2536 poin atau 153 persen pada 162826	0.25
El Watan, sebuah surat kabar Aljazair melaporkan bahwa para penculik itu dengan keras menolak serangan Angkatan Darat pagi ini menembakkan senapan Kalashnikov.	El Watan Seorang surat kabar Aljazair melaporkan bahwa para penculik melakukan perlawanan sengit selama serangan Angkatan Darat yang menembakkan senapan Kalashnikov.	1	el watan buah surat kabar aljazair lapor bahwa para culik itu dengan keras tolak serang angkat darat pagi ini tembak senapan kalashnikov	el watan orang surat kabar aljazair lapor bahwa para culik laku lawan sengit lama serang angkat darat yang tembak senapan kalashnikov	0.5357142857142857
Tetapi profil grafik berita Mitsubishi Tokyo JP8306 turun 3000 yen atau 0,65 persen menjadi 456.000 yen.	Profil grafik berita Sumitomo Mitsui JP8316 turun 2,5 persen pada 198000 yen.	0	tetapi profil grafik berita memitsubish tokyo jp8306 turun 3000 yen atau 065 persen jadi 456000 yen	profil grafik berita sumitomo mitsui jp8316 turun 25 persen pada 198000 yen	0.2857142857142857
Hanya berurusan dengan hak -hak membual di sini yang menang dan yang kalah.	Mengesampingkan biaya pengacara berurusan dengan hak -hak membual tentang siapa yang menang dan yang kehilangan kata Gammerman.	0	hanya urus dengan hak hak bual di sini yang menang dan yang kalah	memengesamping biaya acara urus dengan hak hak bual tentang siapa yang menang dan yang hilang kata gammerm	0.3684210526315789
Saham Hartford Rose 2,88 menjadi 46,50 di New York Stock Exchange Trading.	Saham Hartford naik 2,28 atau 5,2 persen menjadi 45,90 dalam perdagangan tengah hari.	1	saham hartford rose 288 jadi 4650 di new york stock exchange trading	saham hartford naik 228 atau 52 persen jadi 4590 dalam dagang tengah hari	0.13636363636363635
Palm OS Smart Phone ini adalah produk terakhir yang akan dirilis perusahaan sebelum menjadi bagian dari Palmone.	Ini hampir pasti merupakan kuartal penuh terakhir sebelum perusahaan menjadi bagian dari Palm.	0	palm os smart phone ini adalah produk akhir yang akan rilis usaha belum jadi bagi dari palmone	ini hampir pasti rupa kuartal penuh akhir belum usaha jadi bagi dari palm	0.36363636363636365
